,image_filename,flower_type,dominant_colors,Linalool,Geraniol,Citronellol
1402,rose/3450344423_63ba3190e3.jpg,rose,red,0.1,0.35,0.28
1403,rose/9320934277_4fb95aef5d_n.jpg,rose,red,0.06,0.32,0.22
1404,rose/13264214185_d6aa79b3bd.jpg,rose,red,0.06,0.16,0.32
1405,rose/8035910225_125beceb98_n.jpg,rose,red,0.05,0.37,0.16
1406,rose/9164900485_605aa12da8.jpg,rose,red,0.07,0.15,0.24
1407,rose/4731069260_b270f47803_n.jpg,rose,red,0.07,0.44,0.28
1408,rose/15255964454_0a64eb67fa.jpg,rose,red,0.07,0.45,0.4
1409,rose/5223191368_01aedb6547_n.jpg,rose,red,0.07,0.29,0.25
1410,rose/3236806990_a90c7bb520_m.jpg,rose,red,0.09,0.34,0.31
1411,rose/8032328803_30afac8b07_m.jpg,rose,red,0.08,0.12,0.49
1412,rose/5182167964_9d1a0be0b8_n.jpg,rose,red,0.09,0.44,0.47
1413,rose/5193918046_d44e4fcd75_m.jpg,rose,red,0.06,0.24,0.48
1414,rose/3621011057_0d03bd171b_n.jpg,rose,red,0.06,0.45,0.4
1415,rose/4765063233_f64440c20b.jpg,rose,red,0.07,0.1,0.48
1416,rose/4754734410_94d98463a5.jpg,rose,red,0.08,0.45,0.38
1417,rose/15104537437_f6730b38c3_n.jpg,rose,red,0.08,0.26,0.37
1418,rose/14597445311_8acb60247e.jpg,rose,red,0.07,0.4,0.15
1419,rose/15537825851_a80b6321d7_n.jpg,rose,red,0.08,0.18,0.25
1420,rose/16018886851_c32746cb72.jpg,rose,red,0.06,0.13,0.38
1421,rose/5159317458_bbb22e2f65_n.jpg,rose,red,0.06,0.41,0.33
1422,rose/5181899042_0a6ffe0c8a_n.jpg,rose,red,0.09,0.47,0.35
1423,rose/12406418663_af20dc225f_n.jpg,rose,red,0.06,0.36,0.16
1424,rose/14107161906_5737e0e4ec.jpg,rose,red,0.06,0.44,0.48
1425,rose/18584002386_cec0df537d_n.jpg,rose,red,0.1,0.3,0.21
1426,rose/15312360171_57bde98799_n.jpg,rose,red,0.09,0.19,0.18
1427,rose/3268459296_a7346c6b2c.jpg,rose,red,0.1,0.5,0.31
1428,rose/5717319579_190e85c7d1_m.jpg,rose,red,0.06,0.48,0.28
1429,rose/19988406792_68201f76e3_n.jpg,rose,red,0.06,0.18,0.36
1430,rose/12202373204_34fb07205b.jpg,rose,red,0.07,0.25,0.4
1431,rose/9433167170_fa056d3175.jpg,rose,red,0.1,0.3,0.49
1432,rose/4910094611_8c7170fc95_n.jpg,rose,red,0.05,0.42,0.32
1433,rose/9309388105_12c0b8dd54_m.jpg,rose,red,0.07,0.33,0.4
1434,rose/3948347096_42261f047a_m.jpg,rose,red,0.05,0.44,0.48
1435,rose/14414100710_753a36fce9.jpg,rose,red,0.09,0.13,0.43
1436,rose/18389368680_91c24a2087_z.jpg,rose,red,0.07,0.26,0.32
1437,rose/8960904651_9a0b727258.jpg,rose,red,0.06,0.12,0.48
1438,rose/8926641787_d2515dfe8f_m.jpg,rose,red,0.06,0.45,0.13
1439,rose/8524505546_b242bd4928_n.jpg,rose,red,0.06,0.32,0.37
1440,rose/9355706808_a9a723a8e8_n.jpg,rose,red,0.08,0.32,0.26
1441,rose/8035908422_87220425d2_n.jpg,rose,red,0.09,0.23,0.37
1442,rose/3560426426_1c66cb8330.jpg,rose,red,0.07,0.43,0.22
1443,rose/5073473370_bdbb5a99fc.jpg,rose,red,0.1,0.31,0.17
1444,rose/3997609936_8db20b7141_n.jpg,rose,red,0.07,0.23,0.25
1445,rose/16157873719_bf0bdf8558_n.jpg,rose,red,0.1,0.45,0.14
1446,rose/15509799653_0562d4a4fa.jpg,rose,red,0.06,0.29,0.32
1447,rose/8036594516_69a7da5f73_m.jpg,rose,red,0.1,0.21,0.25
1448,rose/6108118824_5b0231a56d.jpg,rose,red,0.07,0.13,0.34
1449,rose/9404876600_04f6d37685.jpg,rose,red,0.05,0.11,0.49
1450,rose/8060338380_eb6c806624_n.jpg,rose,red,0.06,0.12,0.48
1451,rose/5249566718_6109630c83_m.jpg,rose,red,0.07,0.1,0.32
1452,rose/15190665092_5c1c37a066_m.jpg,rose,red,0.08,0.17,0.3
1453,rose/17700322054_1c4fdaa034_m.jpg,rose,red,0.06,0.38,0.5
1454,rose/4724951744_61877ec101_n.jpg,rose,red,0.06,0.25,0.23
1455,rose/8983268106_dc913d17d8_m.jpg,rose,red,0.06,0.31,0.49
1456,rose/3909587261_f8cd3e7fe7.jpg,rose,red,0.09,0.24,0.29
1457,rose/5863698305_04a4277401_n.jpg,rose,red,0.06,0.16,0.11
1458,rose/14993880427_95d0f27257.jpg,rose,red,0.07,0.38,0.44
1459,rose/6036837996_7fbdcdb3c5_n.jpg,rose,red,0.07,0.47,0.3
1460,rose/5979193298_639e877248.jpg,rose,red,0.1,0.24,0.3
1461,rose/12240577184_b0de0e53ea_n.jpg,rose,red,0.09,0.31,0.2
1462,rose/8747396730_966149e6fe_n.jpg,rose,red,0.06,0.32,0.13
1463,rose/17158274118_00ec99a23c.jpg,rose,red,0.06,0.48,0.29
1464,rose/17302463621_d82be11f01_n.jpg,rose,red,0.08,0.5,0.48
1465,rose/6347847065_83cf87333b_n.jpg,rose,red,0.08,0.13,0.16
1466,rose/14880561916_79aeb812fd_n.jpg,rose,red,0.1,0.4,0.43
1467,rose/8516036987_8a06dfe1b5_n.jpg,rose,red,0.1,0.21,0.4
1468,rose/3208417632_19138d8e35_n.jpg,rose,red,0.06,0.47,0.14
1469,rose/7551637034_55ae047756_n.jpg,rose,red,0.09,0.32,0.39
1470,rose/6950609394_c53b8c6ac0_m.jpg,rose,red,0.09,0.24,0.29
1471,rose/16772483324_09f24813a1_n.jpg,rose,red,0.06,0.2,0.21
1472,rose/15011625580_7974c44bce.jpg,rose,red,0.09,0.13,0.39
1473,rose/12165480946_c4a3fe182d_n.jpg,rose,red,0.06,0.21,0.39
1474,rose/6363976189_e7155e5f9c.jpg,rose,red,0.08,0.13,0.31
1475,rose/5060536705_b370a5c543_n.jpg,rose,red,0.09,0.17,0.42
1476,rose/4723876257_d87b781986.jpg,rose,red,0.09,0.35,0.49
1477,rose/4900231976_f8ced2b42a_n.jpg,rose,red,0.05,0.11,0.19
1478,rose/7376471712_e1be793f94.jpg,rose,red,0.1,0.21,0.21
1479,rose/4797595918_79887b1229_n.jpg,rose,red,0.08,0.49,0.28
1480,rose/15761264350_4caaf080f6_m.jpg,rose,red,0.08,0.48,0.19
1481,rose/12395698413_c0388278f7.jpg,rose,red,0.1,0.13,0.25
1482,rose/4702438868_278b9cf41c_n.jpg,rose,red,0.06,0.32,0.15
1483,rose/17305246720_1866d6303b.jpg,rose,red,0.06,0.35,0.15
1484,rose/5897035797_e67bf68124_n.jpg,rose,red,0.08,0.37,0.21
1485,rose/5628552852_60bbe8d9b0_n.jpg,rose,red,0.07,0.35,0.37
1486,rose/8241471746_5d81fdd3c0_n.jpg,rose,red,0.1,0.25,0.22
1487,rose/3475572132_01ae28e834_n.jpg,rose,red,0.09,0.21,0.45
1488,rose/14221192676_eb8c89a7d6_n.jpg,rose,red,0.08,0.18,0.28
1489,rose/5731750490_ba3325b7ee_n.jpg,rose,red,0.07,0.16,0.16
1490,rose/4625089819_55c45a189c.jpg,rose,red,0.08,0.18,0.17
1491,rose/15061894841_e5aca59ecd_n.jpg,rose,red,0.1,0.49,0.42
1492,rose/15712574834_2f121c7cf9_m.jpg,rose,red,0.07,0.18,0.47
1493,dandelion/19617643201_9922eec796.jpg,dandelion,yellow,0.09,0.26,0.29
1494,dandelion/8756906129_b05a1b26f2.jpg,dandelion,yellow,0.08,0.4,0.15
1495,dandelion/17322195031_c2680809dc_m.jpg,dandelion,yellow,0.09,0.31,0.34
1496,dandelion/22196426956_eca94f6faa_m.jpg,dandelion,yellow,0.1,0.2,0.3
1497,dandelion/12094442595_297494dba4_m.jpg,dandelion,yellow,0.1,0.34,0.49
1498,dandelion/14761980161_2d6dbaa4bb_m.jpg,dandelion,yellow,0.07,0.24,0.36
1499,dandelion/6132275522_ce46b33c33_m.jpg,dandelion,yellow,0.05,0.22,0.16
1500,dandelion/5110102140_787d325757_n.jpg,dandelion,yellow,0.05,0.16,0.35
1501,dandelion/16096748028_7876887ab2.jpg,dandelion,yellow,0.06,0.25,0.25
1502,dandelion/5644234724_cb0917ee33_m.jpg,dandelion,yellow,0.05,0.27,0.37
1503,dandelion/11768468623_9399b5111b_n.jpg,dandelion,yellow,0.07,0.29,0.43
1504,dandelion/8689302980_9bd2f7b9fe_n.jpg,dandelion,yellow,0.05,0.42,0.38
1505,dandelion/5673112305_02fe19297b_n.jpg,dandelion,yellow,0.08,0.34,0.24
1506,dandelion/5613466853_e476bb080e.jpg,dandelion,yellow,0.09,0.3,0.45
1507,dandelion/15381511376_fd743b7330_n.jpg,dandelion,yellow,0.07,0.44,0.33
1508,dandelion/14128839257_23def53028.jpg,dandelion,yellow,0.1,0.45,0.31
1509,dandelion/7197581386_8a51f1bb12_n.jpg,dandelion,yellow,0.07,0.43,0.31
1510,dandelion/18996760154_58d3c48604.jpg,dandelion,yellow,0.1,0.2,0.41
1511,dandelion/17482158576_86c5ebc2f8.jpg,dandelion,yellow,0.09,0.35,0.29
1512,dandelion/18215579866_94b1732f24.jpg,dandelion,yellow,0.07,0.4,0.42
1513,dandelion/4562516418_8ccb8c103f.jpg,dandelion,yellow,0.09,0.48,0.43
1514,dandelion/17280886635_e384d91300_n.jpg,dandelion,yellow,0.06,0.32,0.33
1515,dandelion/22679060358_561ec823ae_m.jpg,dandelion,yellow,0.09,0.18,0.32
1516,dandelion/8733226215_161309f8ec.jpg,dandelion,yellow,0.07,0.34,0.44
1517,dandelion/7808545612_546cfca610_m.jpg,dandelion,yellow,0.1,0.11,0.2
1518,dandelion/10486992895_20b344ce2d_n.jpg,dandelion,yellow,0.1,0.31,0.19
1519,dandelion/4632761610_768360d425.jpg,dandelion,yellow,0.06,0.43,0.26
1520,dandelion/18238604119_a5689980ee_n.jpg,dandelion,yellow,0.1,0.13,0.36
1521,dandelion/17135145776_4c2ec21b05_m.jpg,dandelion,yellow,0.1,0.34,0.38
1522,dandelion/8980164828_04fbf64f79_n.jpg,dandelion,yellow,0.06,0.11,0.1
1523,dandelion/5716633491_55e6f02645_n.jpg,dandelion,yellow,0.09,0.17,0.42
1524,dandelion/4254850910_0610224342_n.jpg,dandelion,yellow,0.07,0.12,0.36
1525,dandelion/8327657321_2cbceec396_n.jpg,dandelion,yellow,0.09,0.37,0.31
1526,dandelion/8980266062_8387f6cc89.jpg,dandelion,yellow,0.1,0.44,0.27
1527,dandelion/7222962522_36952a67b6_n.jpg,dandelion,yellow,0.06,0.47,0.48
1528,dandelion/8935456132_8dc4d3b679_n.jpg,dandelion,yellow,0.07,0.4,0.14
1529,dandelion/4669815582_0a994fb4fd_m.jpg,dandelion,yellow,0.06,0.13,0.14
1530,dandelion/19004688463_12a8423109.jpg,dandelion,yellow,0.08,0.38,0.11
1531,dandelion/15123503538_8ee984abc6.jpg,dandelion,yellow,0.07,0.19,0.46
1532,dandelion/17029965300_8e755c2214_n.jpg,dandelion,yellow,0.06,0.32,0.41
1533,dandelion/5572197407_a0047238a6.jpg,dandelion,yellow,0.07,0.17,0.3
1534,dandelion/14728922673_99086a3818_n.jpg,dandelion,yellow,0.06,0.39,0.28
1535,dandelion/8842317179_d59cf218cb_n.jpg,dandelion,yellow,0.08,0.13,0.15
1536,dandelion/3688128868_031e7b53e1_n.jpg,dandelion,yellow,0.07,0.12,0.3
1537,dandelion/3998275481_651205e02d.jpg,dandelion,yellow,0.07,0.31,0.23
1538,dandelion/4607183665_3472643bc8.jpg,dandelion,yellow,0.08,0.17,0.21
1539,dandelion/9617087594_ec2a9b16f6.jpg,dandelion,yellow,0.05,0.4,0.24
1540,dandelion/16462263826_2555edeb74_n.jpg,dandelion,yellow,0.08,0.23,0.16
1541,dandelion/4489359360_09db62f825.jpg,dandelion,yellow,0.09,0.47,0.12
1542,dandelion/14614655810_9910e6dbd6_n.jpg,dandelion,yellow,0.09,0.48,0.25
1543,dandelion/4530848609_02a1d9b791.jpg,dandelion,yellow,0.06,0.18,0.28
1544,dandelion/3954167682_128398bf79_m.jpg,dandelion,yellow,0.06,0.24,0.48
1545,dandelion/7262863194_682209e9fb.jpg,dandelion,yellow,0.06,0.13,0.16
1546,dandelion/17075803866_aeeded2637.jpg,dandelion,yellow,0.06,0.12,0.44
1547,dandelion/5628296138_9031791fab.jpg,dandelion,yellow,0.06,0.49,0.45
1548,dandelion/18276105805_d31d3f7e71.jpg,dandelion,yellow,0.08,0.34,0.17
1549,dandelion/14185089716_2a48298d17.jpg,dandelion,yellow,0.07,0.41,0.17
1550,dandelion/4265711814_9a006ee5b8.jpg,dandelion,yellow,0.1,0.22,0.23
1551,dandelion/5726984343_ae124aed97.jpg,dandelion,yellow,0.06,0.3,0.41
1552,dandelion/14469481104_d0e29f7ffd.jpg,dandelion,yellow,0.07,0.21,0.18
1553,dandelion/5675705011_82729927ca_n.jpg,dandelion,yellow,0.08,0.24,0.47
1554,dandelion/21657726011_2c94e341bc_n.jpg,dandelion,yellow,0.06,0.47,0.4
1555,dandelion/4708723476_a1b476a373.jpg,dandelion,yellow,0.1,0.48,0.35
1556,dandelion/3991962484_085ba2da94.jpg,dandelion,yellow,0.06,0.47,0.34
1557,dandelion/8956863946_f96be02aae_n.jpg,dandelion,yellow,0.09,0.33,0.47
1558,dandelion/5772194932_60b833091f.jpg,dandelion,yellow,0.1,0.31,0.26
1559,dandelion/6146107825_45f708ecd7_n.jpg,dandelion,yellow,0.08,0.24,0.41
1560,dandelion/18687587599_3dd4fdf255.jpg,dandelion,yellow,0.09,0.37,0.24
1561,dandelion/6918170172_3215766bf4_m.jpg,dandelion,yellow,0.1,0.43,0.36
1562,dandelion/5715788902_9dd2b4ef1d.jpg,dandelion,yellow,0.09,0.3,0.21
1563,dandelion/13968424321_1d89b33a9f_n.jpg,dandelion,yellow,0.07,0.14,0.33
1564,dandelion/7062171343_db61c92737_n.jpg,dandelion,yellow,0.09,0.36,0.5
1565,dandelion/19551343814_48f764535f_m.jpg,dandelion,yellow,0.06,0.37,0.38
1566,dandelion/14019781123_ea0f8722d4_n.jpg,dandelion,yellow,0.09,0.47,0.49
1567,dandelion/15219268336_f2460fca88_m.jpg,dandelion,yellow,0.06,0.42,0.13
1568,dandelion/4589787911_851cb80157_n.jpg,dandelion,yellow,0.09,0.22,0.33
1569,dandelion/13331969914_890082d898_n.jpg,dandelion,yellow,0.05,0.18,0.17
1570,dandelion/8497389500_45636fdd14.jpg,dandelion,yellow,0.05,0.25,0.2
1571,dandelion/16949657389_ac0ee80fd1_m.jpg,dandelion,yellow,0.08,0.47,0.21
1572,dandelion/4676527148_d701b9202f_n.jpg,dandelion,yellow,0.08,0.42,0.13
1573,dandelion/7719263062_3c8a307a5d.jpg,dandelion,yellow,0.06,0.43,0.32
1574,dandelion/19443726008_8c9c68efa7_m.jpg,dandelion,yellow,0.05,0.21,0.34
1575,dandelion/10043234166_e6dd915111_n.jpg,dandelion,yellow,0.07,0.38,0.36
1576,dandelion/22274701614_901606ee34_n.jpg,dandelion,yellow,0.08,0.17,0.4
1577,dandelion/5996421299_b9bf488c1a_n.jpg,dandelion,yellow,0.09,0.27,0.37
1578,dandelion/4638438929_2ec76083c8_m.jpg,dandelion,yellow,0.05,0.13,0.38
1579,dandelion/17161833794_e1d92259d2_m.jpg,dandelion,yellow,0.08,0.16,0.21
1580,dandelion/19506262462_d0945c14a6.jpg,dandelion,yellow,0.06,0.17,0.32
1581,dandelion/5767676943_4f9c7323f3_n.jpg,dandelion,yellow,0.06,0.22,0.16
1582,dandelion/14278605962_d3cce5522f.jpg,dandelion,yellow,0.05,0.15,0.36
1583,dandelion/4560613196_91a04f8dcf_m.jpg,dandelion,yellow,0.09,0.3,0.22
1584,dandelion/18995294384_77543e96b6_n.jpg,dandelion,yellow,0.06,0.31,0.18
1585,dandelion/17574213074_f5416afd84.jpg,dandelion,yellow,0.1,0.24,0.26
1586,dandelion/4669006062_6b3d260037_n.jpg,dandelion,yellow,0.1,0.49,0.23
1587,dandelion/6250363717_17732e992e_n.jpg,dandelion,yellow,0.07,0.47,0.45
1588,dandelion/7132677385_bcbdcc6001.jpg,dandelion,yellow,0.07,0.33,0.34
1589,dandelion/14404468648_37903d7025_m.jpg,dandelion,yellow,0.06,0.49,0.19
1590,dandelion/8980460785_b5e6842e59_n.jpg,dandelion,yellow,0.08,0.17,0.35
1591,dandelion/8717157979_05cbc10cc1.jpg,dandelion,yellow,0.1,0.14,0.31
1592,dandelion/18482768066_677292a64e.jpg,dandelion,yellow,0.1,0.14,0.41
1593,dandelion/5740633858_8fd54c23c9_n.jpg,dandelion,yellow,0.09,0.13,0.27
1594,dandelion/5416388641_c66d52d2ff_m.jpg,dandelion,yellow,0.1,0.37,0.49
1595,dandelion/4082856478_741a411ebb.jpg,dandelion,yellow,0.07,0.14,0.21
1596,dandelion/5623855601_ecaebdb8fe.jpg,dandelion,yellow,0.09,0.3,0.19
1597,dandelion/14740350060_a489d9fa06.jpg,dandelion,yellow,0.07,0.27,0.43
1598,dandelion/8929523512_c87897b84e.jpg,dandelion,yellow,0.06,0.24,0.43
1599,dandelion/19440660848_c789227129_m.jpg,dandelion,yellow,0.09,0.39,0.21
1600,dandelion/5605502523_05acb00ae7_n.jpg,dandelion,yellow,0.07,0.13,0.14
1601,dandelion/17146644679_11aff3045c.jpg,dandelion,yellow,0.07,0.36,0.1
1602,dandelion/3584415133_a4122ab7b9.jpg,dandelion,yellow,0.09,0.25,0.18
1603,dandelion/5623492051_8e5ce438bd.jpg,dandelion,yellow,0.09,0.36,0.3
1604,dandelion/4560663938_3557a1f831.jpg,dandelion,yellow,0.08,0.11,0.42
1605,dandelion/6229634119_af5fec0a22.jpg,dandelion,yellow,0.08,0.27,0.21
1606,dandelion/7116950607_49b19102ba_n.jpg,dandelion,yellow,0.05,0.42,0.17
1607,dandelion/5674707921_1ffd141bab_n.jpg,dandelion,yellow,0.05,0.34,0.34
1608,dandelion/6900157914_c3387c11d8.jpg,dandelion,yellow,0.07,0.26,0.31
1609,dandelion/17457028309_95514c8d02_n.jpg,dandelion,yellow,0.05,0.49,0.15
1610,dandelion/19617501581_606be5f716_n.jpg,dandelion,yellow,0.06,0.26,0.11
1611,dandelion/5797606814_ccac615312_m.jpg,dandelion,yellow,0.06,0.33,0.1
1612,dandelion/6994933428_307b092ce7_m.jpg,dandelion,yellow,0.09,0.3,0.17
1613,dandelion/8642679391_0805b147cb_m.jpg,dandelion,yellow,0.09,0.38,0.35
1614,dandelion/14886860069_b84665a073.jpg,dandelion,yellow,0.06,0.46,0.38
1615,dandelion/22190242684_8c3300d4e6.jpg,dandelion,yellow,0.09,0.26,0.13
1616,dandelion/8740218495_23858355d8_n.jpg,dandelion,yellow,0.06,0.46,0.24
1617,dandelion/4633792226_80f89c89ec_m.jpg,dandelion,yellow,0.1,0.31,0.21
1618,dandelion/19626311985_58f1a79da3.jpg,dandelion,yellow,0.07,0.1,0.34
1619,dandelion/14076873230_d0bd53b220.jpg,dandelion,yellow,0.07,0.11,0.36
1620,dandelion/4574447682_40dce530f1.jpg,dandelion,yellow,0.09,0.41,0.47
1621,dandelion/3696596109_4c4419128a_m.jpg,dandelion,yellow,0.06,0.19,0.26
1622,dandelion/7280221020_98b473b20d_n.jpg,dandelion,yellow,0.09,0.12,0.38
1623,dandelion/14021281124_89cc388eac_n.jpg,dandelion,yellow,0.09,0.1,0.31
1624,dandelion/8780964418_7a01a7f48a_n.jpg,dandelion,yellow,0.06,0.44,0.5
1625,dandelion/8831808134_315aedb37b.jpg,dandelion,yellow,0.07,0.45,0.5
1626,dandelion/4953240903_a121fba81f_m.jpg,dandelion,yellow,0.08,0.46,0.33
1627,dandelion/5757012454_c37f305b73.jpg,dandelion,yellow,0.08,0.31,0.5
1628,dandelion/9029756865_db8891807a_n.jpg,dandelion,yellow,0.05,0.43,0.27
1629,dandelion/8963359346_65ca69c59d_n.jpg,dandelion,yellow,0.08,0.25,0.14
1630,dandelion/4654848357_9549351e0b_n.jpg,dandelion,yellow,0.08,0.37,0.14
1631,dandelion/18271576032_d7e2296de4_n.jpg,dandelion,yellow,0.07,0.29,0.33
1632,dandelion/13651218133_b6eb8e7ed2_m.jpg,dandelion,yellow,0.06,0.42,0.23
1633,dandelion/4573204385_9b71e96b35_m.jpg,dandelion,yellow,0.1,0.46,0.49
1634,dandelion/5598591979_ed9af1b3e9_n.jpg,dandelion,yellow,0.09,0.28,0.24
1635,dandelion/7179487220_56e4725195_m.jpg,dandelion,yellow,0.09,0.15,0.49
1636,dandelion/4557781241_0060cbe723_n.jpg,dandelion,yellow,0.08,0.38,0.43
1637,dandelion/4574102507_70039c8b28.jpg,dandelion,yellow,0.07,0.28,0.34
1638,dandelion/14053397367_75cba846eb_n.jpg,dandelion,yellow,0.1,0.14,0.37
1639,dandelion/7368435774_0045b9dc4e.jpg,dandelion,yellow,0.06,0.15,0.18
1640,dandelion/8935477500_89f22cca03_n.jpg,dandelion,yellow,0.09,0.23,0.44
1641,dandelion/6044710875_0459796d1b_m.jpg,dandelion,yellow,0.09,0.19,0.35
1642,dandelion/20983660733_06b35b9eb8.jpg,dandelion,yellow,0.08,0.24,0.37
1643,dandelion/7164500544_332b75aa3b.jpg,dandelion,yellow,0.05,0.43,0.41
1644,dandelion/7165651120_2279ebf6d1.jpg,dandelion,yellow,0.09,0.37,0.3
1645,dandelion/7162551630_3647eb9254.jpg,dandelion,yellow,0.07,0.15,0.23
1646,dandelion/17903104293_9138439e76.jpg,dandelion,yellow,0.07,0.28,0.24
1647,dandelion/9517326597_5d116a0166.jpg,dandelion,yellow,0.08,0.5,0.44
1648,dandelion/17080000869_a80e767f4a_m.jpg,dandelion,yellow,0.08,0.27,0.29
1649,dandelion/9595369280_dd88b61814.jpg,dandelion,yellow,0.06,0.28,0.49
1650,dandelion/9472854850_fc9e1db673.jpg,dandelion,yellow,0.09,0.22,0.4
1651,dandelion/7308600792_27cff2f73f.jpg,dandelion,yellow,0.05,0.48,0.2
1652,dandelion/6012046444_fd80afb63a_n.jpg,dandelion,yellow,0.06,0.46,0.37
1653,dandelion/4944731313_023a0508fd_n.jpg,dandelion,yellow,0.07,0.13,0.24
1654,dandelion/9719816995_8f211abf02_n.jpg,dandelion,yellow,0.09,0.49,0.41
1655,dandelion/13967344688_aa629dcdee_n.jpg,dandelion,yellow,0.08,0.12,0.34
1656,dandelion/5909154147_9da14d1730_n.jpg,dandelion,yellow,0.06,0.35,0.41
1657,dandelion/8723679596_391a724d4f_m.jpg,dandelion,yellow,0.1,0.4,0.39
1658,dandelion/8717161615_4c1e403083.jpg,dandelion,yellow,0.07,0.16,0.18
1659,dandelion/9853885425_4a82356f1d_m.jpg,dandelion,yellow,0.09,0.13,0.41
1660,dandelion/7153497513_076486e26b_n.jpg,dandelion,yellow,0.08,0.5,0.33
1661,dandelion/15549402199_2890918ddb.jpg,dandelion,yellow,0.07,0.2,0.39
1662,dandelion/7247192002_39b79998f0_n.jpg,dandelion,yellow,0.1,0.48,0.43
1663,dandelion/4226758402_a1b75ce3ac_n.jpg,dandelion,yellow,0.08,0.38,0.46
1664,dandelion/20456824132_b1c8fbfa41_m.jpg,dandelion,yellow,0.08,0.21,0.46
1665,dandelion/13887031789_97437f246b.jpg,dandelion,yellow,0.07,0.19,0.44
1666,dandelion/19064700925_b93d474e37.jpg,dandelion,yellow,0.1,0.13,0.16
1667,dandelion/4588529727_4a79c61577.jpg,dandelion,yellow,0.09,0.38,0.17
1668,dandelion/17821459748_873101edd0_m.jpg,dandelion,yellow,0.08,0.29,0.28
1669,dandelion/7448453384_fb9caaa9af_n.jpg,dandelion,yellow,0.06,0.37,0.41
1670,dandelion/10778387133_9141024b10.jpg,dandelion,yellow,0.1,0.11,0.45
1671,dandelion/7193058132_36fd883048_m.jpg,dandelion,yellow,0.09,0.32,0.32
1672,dandelion/5605093210_5fecb71c61.jpg,dandelion,yellow,0.08,0.33,0.31
1673,dandelion/3580443099_9a6902ebd8_n.jpg,dandelion,yellow,0.09,0.48,0.4
1674,dandelion/13807932364_673b7f1c1c_n.jpg,dandelion,yellow,0.07,0.32,0.43
1675,dandelion/4514343281_26781484df.jpg,dandelion,yellow,0.05,0.25,0.26
1676,dandelion/17420983523_2e32d70359.jpg,dandelion,yellow,0.07,0.49,0.46
1677,dandelion/18243351371_5fda92ac0a_n.jpg,dandelion,yellow,0.08,0.32,0.14
1678,dandelion/8978962053_0727b41d26.jpg,dandelion,yellow,0.1,0.35,0.37
1679,dandelion/13897156242_dca5d93075_m.jpg,dandelion,yellow,0.09,0.38,0.17
1680,dandelion/4862011506_4faf6d127e_n.jpg,dandelion,yellow,0.1,0.24,0.48
1681,dandelion/13887066460_64156a9021.jpg,dandelion,yellow,0.1,0.21,0.22
1682,dandelion/18889216716_cd67aec890_n.jpg,dandelion,yellow,0.06,0.12,0.32
1683,dandelion/13916196427_50a611008f.jpg,dandelion,yellow,0.08,0.37,0.24
1684,dandelion/16650892835_9228a3ef67_m.jpg,dandelion,yellow,0.09,0.28,0.16
1685,dandelion/5608832856_f5d49de778.jpg,dandelion,yellow,0.07,0.27,0.17
1686,dandelion/13675534854_03caf51644_m.jpg,dandelion,yellow,0.1,0.47,0.25
1687,dandelion/4716316039_044e4d2d1a.jpg,dandelion,yellow,0.1,0.12,0.1
1688,dandelion/3591588855_b4fd53b000.jpg,dandelion,yellow,0.05,0.16,0.2
1689,dandelion/3554435478_1a7ab743e9_n.jpg,dandelion,yellow,0.09,0.28,0.48
1690,dandelion/5829610661_8439ba4a77_n.jpg,dandelion,yellow,0.08,0.16,0.2
1691,dandelion/6060576850_984176cf4f_n.jpg,dandelion,yellow,0.08,0.12,0.13
1692,dandelion/8681420404_6ae114f036_n.jpg,dandelion,yellow,0.08,0.16,0.18
1693,dandelion/8969938579_4c2032dd96_n.jpg,dandelion,yellow,0.09,0.12,0.47
1694,dandelion/15819121091_26a5243340_n.jpg,dandelion,yellow,0.06,0.28,0.13
1695,dandelion/14012247974_69ac128799.jpg,dandelion,yellow,0.08,0.25,0.31
1696,dandelion/5745882709_fb6fc8f02a_n.jpg,dandelion,yellow,0.06,0.29,0.16
1697,dandelion/4622115595_a0de9f2013_n.jpg,dandelion,yellow,0.07,0.45,0.31
1698,dandelion/14093789753_f0f1acdb57.jpg,dandelion,yellow,0.06,0.15,0.48
1699,dandelion/8805314187_1aed702082_n.jpg,dandelion,yellow,0.09,0.43,0.31
1700,dandelion/4278757393_bca8415ed4_n.jpg,dandelion,yellow,0.06,0.23,0.27
1701,dandelion/8915661673_9a1cdc3755_m.jpg,dandelion,yellow,0.05,0.39,0.12
1702,dandelion/6400843175_ef07053f8f_m.jpg,dandelion,yellow,0.09,0.31,0.17
1703,dandelion/5655177340_78fc36ce59_m.jpg,dandelion,yellow,0.1,0.42,0.31
1704,dandelion/19613308325_a67792d889.jpg,dandelion,yellow,0.09,0.47,0.26
1705,dandelion/8989067485_aab399460b_n.jpg,dandelion,yellow,0.06,0.24,0.15
1706,dandelion/13881700933_69a750d418_n.jpg,dandelion,yellow,0.1,0.31,0.48
1707,dandelion/14053173516_a00150a919_m.jpg,dandelion,yellow,0.09,0.14,0.35
1708,dandelion/15547944931_c1e095b185.jpg,dandelion,yellow,0.09,0.32,0.14
1709,dandelion/14070463051_86ab57ab36.jpg,dandelion,yellow,0.05,0.48,0.12
1710,dandelion/8979087213_28f572174c.jpg,dandelion,yellow,0.1,0.29,0.36
